group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 100 | Cores: 50 | Fib N: 30 | Cutoff: 25,,,1182942848.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 100 | Cores: 50 | Fib N: 30 | Cutoff: 25,,,1183010681.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 100 | Cores: 50 | Fib N: 30 | Cutoff: 25,,,1173263848.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 100 | Cores: 50 | Fib N: 30 | Cutoff: 25,,,1177904077.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 100 | Cores: 50 | Fib N: 30 | Cutoff: 25,,,1175637965.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 100 | Cores: 50 | Fib N: 30 | Cutoff: 25,,,1175430486.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 100 | Cores: 50 | Fib N: 30 | Cutoff: 25,,,1177817751.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 100 | Cores: 50 | Fib N: 30 | Cutoff: 25,,,1177874026.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 100 | Cores: 50 | Fib N: 30 | Cutoff: 25,,,1175221680.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 100 | Cores: 50 | Fib N: 30 | Cutoff: 25,,,1176392425.0,ns,1
