group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Old vs New Rayon,Old Rayon,Length: 200 | Latency ms: 0 | Cores: 40 | Fib N: 30 | Cutoff: 25,,,122009952.0,ns,3
Old vs New Rayon,Old Rayon,Length: 200 | Latency ms: 0 | Cores: 40 | Fib N: 30 | Cutoff: 25,,,246481514.0,ns,6
Old vs New Rayon,Old Rayon,Length: 200 | Latency ms: 0 | Cores: 40 | Fib N: 30 | Cutoff: 25,,,368085441.0,ns,9
Old vs New Rayon,Old Rayon,Length: 200 | Latency ms: 0 | Cores: 40 | Fib N: 30 | Cutoff: 25,,,488799543.0,ns,12
Old vs New Rayon,Old Rayon,Length: 200 | Latency ms: 0 | Cores: 40 | Fib N: 30 | Cutoff: 25,,,611733897.0,ns,15
Old vs New Rayon,Old Rayon,Length: 200 | Latency ms: 0 | Cores: 40 | Fib N: 30 | Cutoff: 25,,,736924914.0,ns,18
Old vs New Rayon,Old Rayon,Length: 200 | Latency ms: 0 | Cores: 40 | Fib N: 30 | Cutoff: 25,,,854335294.0,ns,21
Old vs New Rayon,Old Rayon,Length: 200 | Latency ms: 0 | Cores: 40 | Fib N: 30 | Cutoff: 25,,,976643334.0,ns,24
Old vs New Rayon,Old Rayon,Length: 200 | Latency ms: 0 | Cores: 40 | Fib N: 30 | Cutoff: 25,,,1099355369.0,ns,27
Old vs New Rayon,Old Rayon,Length: 200 | Latency ms: 0 | Cores: 40 | Fib N: 30 | Cutoff: 25,,,1224346131.0,ns,30
