group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 50 | Cores: 40 | Fib N: 30 | Cutoff: 25,,,1073434158.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 50 | Cores: 40 | Fib N: 30 | Cutoff: 25,,,1076130445.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 50 | Cores: 40 | Fib N: 30 | Cutoff: 25,,,1077500514.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 50 | Cores: 40 | Fib N: 30 | Cutoff: 25,,,1077573057.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 50 | Cores: 40 | Fib N: 30 | Cutoff: 25,,,1074350340.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 50 | Cores: 40 | Fib N: 30 | Cutoff: 25,,,1071506606.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 50 | Cores: 40 | Fib N: 30 | Cutoff: 25,,,1074035273.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 50 | Cores: 40 | Fib N: 30 | Cutoff: 25,,,1113087060.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 50 | Cores: 40 | Fib N: 30 | Cutoff: 25,,,1073248606.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 50 | Cores: 40 | Fib N: 30 | Cutoff: 25,,,1081301245.0,ns,1
