group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 100 | Cores: 5 | Fib N: 30 | Cutoff: 25,,,7090035960.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 100 | Cores: 5 | Fib N: 30 | Cutoff: 25,,,7094870170.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 100 | Cores: 5 | Fib N: 30 | Cutoff: 25,,,7084422519.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 100 | Cores: 5 | Fib N: 30 | Cutoff: 25,,,7101757551.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 100 | Cores: 5 | Fib N: 30 | Cutoff: 25,,,7088364037.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 100 | Cores: 5 | Fib N: 30 | Cutoff: 25,,,7090863676.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 100 | Cores: 5 | Fib N: 30 | Cutoff: 25,,,7097500065.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 100 | Cores: 5 | Fib N: 30 | Cutoff: 25,,,7088856743.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 100 | Cores: 5 | Fib N: 30 | Cutoff: 25,,,7091104036.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 100 | Cores: 5 | Fib N: 30 | Cutoff: 25,,,7105841378.0,ns,1
