group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Quicksort,Classic,Length: 10000000 | Latency ms: 1 | Cores: 1,,,6137647787.0,ns,1
Quicksort,Classic,Length: 10000000 | Latency ms: 1 | Cores: 1,,,6119956039.0,ns,1
Quicksort,Classic,Length: 10000000 | Latency ms: 1 | Cores: 1,,,6186546634.0,ns,1
Quicksort,Classic,Length: 10000000 | Latency ms: 1 | Cores: 1,,,6118653248.0,ns,1
Quicksort,Classic,Length: 10000000 | Latency ms: 1 | Cores: 1,,,6126052489.0,ns,1
Quicksort,Classic,Length: 10000000 | Latency ms: 1 | Cores: 1,,,6179854973.0,ns,1
Quicksort,Classic,Length: 10000000 | Latency ms: 1 | Cores: 1,,,6284179838.0,ns,1
Quicksort,Classic,Length: 10000000 | Latency ms: 1 | Cores: 1,,,6196642006.0,ns,1
Quicksort,Classic,Length: 10000000 | Latency ms: 1 | Cores: 1,,,6174392964.0,ns,1
Quicksort,Classic,Length: 10000000 | Latency ms: 1 | Cores: 1,,,6088639550.0,ns,1
