group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Old vs New Rayon,New Rayon,Length: 200 | Latency ms: 0 | Cores: 60 | Fib N: 35 | Cutoff: 25,,,876219303.0,ns,2
Old vs New Rayon,New Rayon,Length: 200 | Latency ms: 0 | Cores: 60 | Fib N: 35 | Cutoff: 25,,,876940686.0,ns,2
Old vs New Rayon,New Rayon,Length: 200 | Latency ms: 0 | Cores: 60 | Fib N: 35 | Cutoff: 25,,,876473551.0,ns,2
Old vs New Rayon,New Rayon,Length: 200 | Latency ms: 0 | Cores: 60 | Fib N: 35 | Cutoff: 25,,,875081264.0,ns,2
Old vs New Rayon,New Rayon,Length: 200 | Latency ms: 0 | Cores: 60 | Fib N: 35 | Cutoff: 25,,,876553184.0,ns,2
Old vs New Rayon,New Rayon,Length: 200 | Latency ms: 0 | Cores: 60 | Fib N: 35 | Cutoff: 25,,,875217142.0,ns,2
Old vs New Rayon,New Rayon,Length: 200 | Latency ms: 0 | Cores: 60 | Fib N: 35 | Cutoff: 25,,,876251775.0,ns,2
Old vs New Rayon,New Rayon,Length: 200 | Latency ms: 0 | Cores: 60 | Fib N: 35 | Cutoff: 25,,,876151701.0,ns,2
Old vs New Rayon,New Rayon,Length: 200 | Latency ms: 0 | Cores: 60 | Fib N: 35 | Cutoff: 25,,,874923318.0,ns,2
Old vs New Rayon,New Rayon,Length: 200 | Latency ms: 0 | Cores: 60 | Fib N: 35 | Cutoff: 25,,,876711084.0,ns,2
