group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
MapReduce Fib,Classic,Length: 5000 | Latency ms: 50 | Cores: 25 | Fib N: 30 | Cutoff: 25,,,12564394567.0,ns,1
MapReduce Fib,Classic,Length: 5000 | Latency ms: 50 | Cores: 25 | Fib N: 30 | Cutoff: 25,,,12527519633.0,ns,1
MapReduce Fib,Classic,Length: 5000 | Latency ms: 50 | Cores: 25 | Fib N: 30 | Cutoff: 25,,,12514372159.0,ns,1
MapReduce Fib,Classic,Length: 5000 | Latency ms: 50 | Cores: 25 | Fib N: 30 | Cutoff: 25,,,12463745943.0,ns,1
MapReduce Fib,Classic,Length: 5000 | Latency ms: 50 | Cores: 25 | Fib N: 30 | Cutoff: 25,,,12434716195.0,ns,1
MapReduce Fib,Classic,Length: 5000 | Latency ms: 50 | Cores: 25 | Fib N: 30 | Cutoff: 25,,,12384401691.0,ns,1
MapReduce Fib,Classic,Length: 5000 | Latency ms: 50 | Cores: 25 | Fib N: 30 | Cutoff: 25,,,12445403471.0,ns,1
MapReduce Fib,Classic,Length: 5000 | Latency ms: 50 | Cores: 25 | Fib N: 30 | Cutoff: 25,,,12505953817.0,ns,1
MapReduce Fib,Classic,Length: 5000 | Latency ms: 50 | Cores: 25 | Fib N: 30 | Cutoff: 25,,,12357287167.0,ns,1
MapReduce Fib,Classic,Length: 5000 | Latency ms: 50 | Cores: 25 | Fib N: 30 | Cutoff: 25,,,12457036309.0,ns,1
