group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Old vs New Rayon,Old Rayon,Length: 150 | Latency ms: 0 | Cores: 35 | Fib N: 35 | Cutoff: 25,,,715042115.0,ns,2
Old vs New Rayon,Old Rayon,Length: 150 | Latency ms: 0 | Cores: 35 | Fib N: 35 | Cutoff: 25,,,700516733.0,ns,2
Old vs New Rayon,Old Rayon,Length: 150 | Latency ms: 0 | Cores: 35 | Fib N: 35 | Cutoff: 25,,,700437375.0,ns,2
Old vs New Rayon,Old Rayon,Length: 150 | Latency ms: 0 | Cores: 35 | Fib N: 35 | Cutoff: 25,,,701692439.0,ns,2
Old vs New Rayon,Old Rayon,Length: 150 | Latency ms: 0 | Cores: 35 | Fib N: 35 | Cutoff: 25,,,700627952.0,ns,2
Old vs New Rayon,Old Rayon,Length: 150 | Latency ms: 0 | Cores: 35 | Fib N: 35 | Cutoff: 25,,,701801391.0,ns,2
Old vs New Rayon,Old Rayon,Length: 150 | Latency ms: 0 | Cores: 35 | Fib N: 35 | Cutoff: 25,,,700856511.0,ns,2
Old vs New Rayon,Old Rayon,Length: 150 | Latency ms: 0 | Cores: 35 | Fib N: 35 | Cutoff: 25,,,701855955.0,ns,2
Old vs New Rayon,Old Rayon,Length: 150 | Latency ms: 0 | Cores: 35 | Fib N: 35 | Cutoff: 25,,,701124049.0,ns,2
Old vs New Rayon,Old Rayon,Length: 150 | Latency ms: 0 | Cores: 35 | Fib N: 35 | Cutoff: 25,,,702145739.0,ns,2
