group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 100 | Cores: 60 | Fib N: 30 | Cutoff: 25,,,1078967920.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 100 | Cores: 60 | Fib N: 30 | Cutoff: 25,,,1080772811.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 100 | Cores: 60 | Fib N: 30 | Cutoff: 25,,,1078831291.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 100 | Cores: 60 | Fib N: 30 | Cutoff: 25,,,1080475851.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 100 | Cores: 60 | Fib N: 30 | Cutoff: 25,,,1079739813.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 100 | Cores: 60 | Fib N: 30 | Cutoff: 25,,,1086675473.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 100 | Cores: 60 | Fib N: 30 | Cutoff: 25,,,1082359912.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 100 | Cores: 60 | Fib N: 30 | Cutoff: 25,,,1083042240.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 100 | Cores: 60 | Fib N: 30 | Cutoff: 25,,,1083882092.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 100 | Cores: 60 | Fib N: 30 | Cutoff: 25,,,1084586505.0,ns,1
