group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Old vs New Rayon,Old Rayon,Length: 200 | Latency ms: 0 | Cores: 35 | Fib N: 30 | Cutoff: 25,,,123130819.0,ns,3
Old vs New Rayon,Old Rayon,Length: 200 | Latency ms: 0 | Cores: 35 | Fib N: 30 | Cutoff: 25,,,245888262.0,ns,6
Old vs New Rayon,Old Rayon,Length: 200 | Latency ms: 0 | Cores: 35 | Fib N: 30 | Cutoff: 25,,,368731930.0,ns,9
Old vs New Rayon,Old Rayon,Length: 200 | Latency ms: 0 | Cores: 35 | Fib N: 30 | Cutoff: 25,,,492140683.0,ns,12
Old vs New Rayon,Old Rayon,Length: 200 | Latency ms: 0 | Cores: 35 | Fib N: 30 | Cutoff: 25,,,614683124.0,ns,15
Old vs New Rayon,Old Rayon,Length: 200 | Latency ms: 0 | Cores: 35 | Fib N: 30 | Cutoff: 25,,,738432085.0,ns,18
Old vs New Rayon,Old Rayon,Length: 200 | Latency ms: 0 | Cores: 35 | Fib N: 30 | Cutoff: 25,,,861410975.0,ns,21
Old vs New Rayon,Old Rayon,Length: 200 | Latency ms: 0 | Cores: 35 | Fib N: 30 | Cutoff: 25,,,984733256.0,ns,24
Old vs New Rayon,Old Rayon,Length: 200 | Latency ms: 0 | Cores: 35 | Fib N: 30 | Cutoff: 25,,,1107952069.0,ns,27
Old vs New Rayon,Old Rayon,Length: 200 | Latency ms: 0 | Cores: 35 | Fib N: 30 | Cutoff: 25,,,1232040644.0,ns,30
