group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 1 | Cores: 40 | Fib N: 35 | Cutoff: 15,,,37682671182.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 1 | Cores: 40 | Fib N: 35 | Cutoff: 15,,,37719404010.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 1 | Cores: 40 | Fib N: 35 | Cutoff: 15,,,37705460144.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 1 | Cores: 40 | Fib N: 35 | Cutoff: 15,,,37740198108.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 1 | Cores: 40 | Fib N: 35 | Cutoff: 15,,,37830941450.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 1 | Cores: 40 | Fib N: 35 | Cutoff: 15,,,37745432252.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 1 | Cores: 40 | Fib N: 35 | Cutoff: 15,,,37730159116.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 1 | Cores: 40 | Fib N: 35 | Cutoff: 15,,,37664156224.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 1 | Cores: 40 | Fib N: 35 | Cutoff: 15,,,37660231623.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 1 | Cores: 40 | Fib N: 35 | Cutoff: 15,,,37640149760.0,ns,1
