group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 0 | Cores: 5 | Fib N: 30 | Cutoff: 25,,,6977649498.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 0 | Cores: 5 | Fib N: 30 | Cutoff: 25,,,6976468603.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 0 | Cores: 5 | Fib N: 30 | Cutoff: 25,,,6978926291.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 0 | Cores: 5 | Fib N: 30 | Cutoff: 25,,,6981640324.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 0 | Cores: 5 | Fib N: 30 | Cutoff: 25,,,6980764387.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 0 | Cores: 5 | Fib N: 30 | Cutoff: 25,,,6979310326.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 0 | Cores: 5 | Fib N: 30 | Cutoff: 25,,,6977735935.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 0 | Cores: 5 | Fib N: 30 | Cutoff: 25,,,6978762928.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 0 | Cores: 5 | Fib N: 30 | Cutoff: 25,,,6978506560.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 0 | Cores: 5 | Fib N: 30 | Cutoff: 25,,,6982148503.0,ns,1
