group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Quicksort,Classic,Length: 10000000 | Latency ms: 1 | Cores: 20,,,778775191.0,ns,2
Quicksort,Classic,Length: 10000000 | Latency ms: 1 | Cores: 20,,,783104283.0,ns,2
Quicksort,Classic,Length: 10000000 | Latency ms: 1 | Cores: 20,,,780916262.0,ns,2
Quicksort,Classic,Length: 10000000 | Latency ms: 1 | Cores: 20,,,785347700.0,ns,2
Quicksort,Classic,Length: 10000000 | Latency ms: 1 | Cores: 20,,,783451765.0,ns,2
Quicksort,Classic,Length: 10000000 | Latency ms: 1 | Cores: 20,,,782962618.0,ns,2
Quicksort,Classic,Length: 10000000 | Latency ms: 1 | Cores: 20,,,781994199.0,ns,2
Quicksort,Classic,Length: 10000000 | Latency ms: 1 | Cores: 20,,,781420243.0,ns,2
Quicksort,Classic,Length: 10000000 | Latency ms: 1 | Cores: 20,,,782890708.0,ns,2
Quicksort,Classic,Length: 10000000 | Latency ms: 1 | Cores: 20,,,781231640.0,ns,2
