group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 0 | Cores: 10 | Fib N: 35 | Cutoff: 15,,,56021176736.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 0 | Cores: 10 | Fib N: 35 | Cutoff: 15,,,56006512925.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 0 | Cores: 10 | Fib N: 35 | Cutoff: 15,,,55932048382.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 0 | Cores: 10 | Fib N: 35 | Cutoff: 15,,,55729204594.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 0 | Cores: 10 | Fib N: 35 | Cutoff: 15,,,55737375783.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 0 | Cores: 10 | Fib N: 35 | Cutoff: 15,,,55753966795.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 0 | Cores: 10 | Fib N: 35 | Cutoff: 15,,,55770372591.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 0 | Cores: 10 | Fib N: 35 | Cutoff: 15,,,55773266116.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 0 | Cores: 10 | Fib N: 35 | Cutoff: 15,,,55956194269.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 0 | Cores: 10 | Fib N: 35 | Cutoff: 15,,,55981575522.0,ns,1
