group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 1 | Cores: 40 | Fib N: 30 | Cutoff: 25,,,1073779033.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 1 | Cores: 40 | Fib N: 30 | Cutoff: 25,,,1056548532.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 1 | Cores: 40 | Fib N: 30 | Cutoff: 25,,,1077590429.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 1 | Cores: 40 | Fib N: 30 | Cutoff: 25,,,1066348726.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 1 | Cores: 40 | Fib N: 30 | Cutoff: 25,,,1053502492.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 1 | Cores: 40 | Fib N: 30 | Cutoff: 25,,,1068922244.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 1 | Cores: 40 | Fib N: 30 | Cutoff: 25,,,1058020369.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 1 | Cores: 40 | Fib N: 30 | Cutoff: 25,,,1067876451.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 1 | Cores: 40 | Fib N: 30 | Cutoff: 25,,,1073334826.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 1 | Cores: 40 | Fib N: 30 | Cutoff: 25,,,1071238886.0,ns,1
