group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
MapReduce Fib,Classic,Length: 5000 | Latency ms: 1 | Cores: 60 | Fib N: 30 | Cutoff: 25,,,1204696428.0,ns,1
MapReduce Fib,Classic,Length: 5000 | Latency ms: 1 | Cores: 60 | Fib N: 30 | Cutoff: 25,,,1206693157.0,ns,1
MapReduce Fib,Classic,Length: 5000 | Latency ms: 1 | Cores: 60 | Fib N: 30 | Cutoff: 25,,,1214459645.0,ns,1
MapReduce Fib,Classic,Length: 5000 | Latency ms: 1 | Cores: 60 | Fib N: 30 | Cutoff: 25,,,1202546761.0,ns,1
MapReduce Fib,Classic,Length: 5000 | Latency ms: 1 | Cores: 60 | Fib N: 30 | Cutoff: 25,,,1201583431.0,ns,1
MapReduce Fib,Classic,Length: 5000 | Latency ms: 1 | Cores: 60 | Fib N: 30 | Cutoff: 25,,,1208139119.0,ns,1
MapReduce Fib,Classic,Length: 5000 | Latency ms: 1 | Cores: 60 | Fib N: 30 | Cutoff: 25,,,1203958632.0,ns,1
MapReduce Fib,Classic,Length: 5000 | Latency ms: 1 | Cores: 60 | Fib N: 30 | Cutoff: 25,,,1215404535.0,ns,1
MapReduce Fib,Classic,Length: 5000 | Latency ms: 1 | Cores: 60 | Fib N: 30 | Cutoff: 25,,,1206931115.0,ns,1
MapReduce Fib,Classic,Length: 5000 | Latency ms: 1 | Cores: 60 | Fib N: 30 | Cutoff: 25,,,1206544729.0,ns,1
