group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Old vs New Rayon,New Rayon,Length: 200 | Latency ms: 0 | Cores: 50 | Fib N: 30 | Cutoff: 25,,,125960525.0,ns,3
Old vs New Rayon,New Rayon,Length: 200 | Latency ms: 0 | Cores: 50 | Fib N: 30 | Cutoff: 25,,,247853265.0,ns,6
Old vs New Rayon,New Rayon,Length: 200 | Latency ms: 0 | Cores: 50 | Fib N: 30 | Cutoff: 25,,,370072414.0,ns,9
Old vs New Rayon,New Rayon,Length: 200 | Latency ms: 0 | Cores: 50 | Fib N: 30 | Cutoff: 25,,,494433254.0,ns,12
Old vs New Rayon,New Rayon,Length: 200 | Latency ms: 0 | Cores: 50 | Fib N: 30 | Cutoff: 25,,,618773874.0,ns,15
Old vs New Rayon,New Rayon,Length: 200 | Latency ms: 0 | Cores: 50 | Fib N: 30 | Cutoff: 25,,,742463956.0,ns,18
Old vs New Rayon,New Rayon,Length: 200 | Latency ms: 0 | Cores: 50 | Fib N: 30 | Cutoff: 25,,,865088500.0,ns,21
Old vs New Rayon,New Rayon,Length: 200 | Latency ms: 0 | Cores: 50 | Fib N: 30 | Cutoff: 25,,,987954810.0,ns,24
Old vs New Rayon,New Rayon,Length: 200 | Latency ms: 0 | Cores: 50 | Fib N: 30 | Cutoff: 25,,,1112056243.0,ns,27
Old vs New Rayon,New Rayon,Length: 200 | Latency ms: 0 | Cores: 50 | Fib N: 30 | Cutoff: 25,,,1235645677.0,ns,30
