group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Old vs New Rayon,New Rayon,Length: 200 | Latency ms: 0 | Cores: 20 | Fib N: 30 | Cutoff: 20,,,141121749.0,ns,2
Old vs New Rayon,New Rayon,Length: 200 | Latency ms: 0 | Cores: 20 | Fib N: 30 | Cutoff: 20,,,281385109.0,ns,4
Old vs New Rayon,New Rayon,Length: 200 | Latency ms: 0 | Cores: 20 | Fib N: 30 | Cutoff: 20,,,421779686.0,ns,6
Old vs New Rayon,New Rayon,Length: 200 | Latency ms: 0 | Cores: 20 | Fib N: 30 | Cutoff: 20,,,562821091.0,ns,8
Old vs New Rayon,New Rayon,Length: 200 | Latency ms: 0 | Cores: 20 | Fib N: 30 | Cutoff: 20,,,703783063.0,ns,10
Old vs New Rayon,New Rayon,Length: 200 | Latency ms: 0 | Cores: 20 | Fib N: 30 | Cutoff: 20,,,844390675.0,ns,12
Old vs New Rayon,New Rayon,Length: 200 | Latency ms: 0 | Cores: 20 | Fib N: 30 | Cutoff: 20,,,985869826.0,ns,14
Old vs New Rayon,New Rayon,Length: 200 | Latency ms: 0 | Cores: 20 | Fib N: 30 | Cutoff: 20,,,1126124535.0,ns,16
Old vs New Rayon,New Rayon,Length: 200 | Latency ms: 0 | Cores: 20 | Fib N: 30 | Cutoff: 20,,,1266757597.0,ns,18
Old vs New Rayon,New Rayon,Length: 200 | Latency ms: 0 | Cores: 20 | Fib N: 30 | Cutoff: 20,,,1407631207.0,ns,20
