group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Old vs New Rayon,New Rayon,Length: 200 | Latency ms: 0 | Cores: 50 | Fib N: 35 | Cutoff: 15,,,1327311955.0,ns,1
Old vs New Rayon,New Rayon,Length: 200 | Latency ms: 0 | Cores: 50 | Fib N: 35 | Cutoff: 15,,,1327220262.0,ns,1
Old vs New Rayon,New Rayon,Length: 200 | Latency ms: 0 | Cores: 50 | Fib N: 35 | Cutoff: 15,,,1327795817.0,ns,1
Old vs New Rayon,New Rayon,Length: 200 | Latency ms: 0 | Cores: 50 | Fib N: 35 | Cutoff: 15,,,1327627692.0,ns,1
Old vs New Rayon,New Rayon,Length: 200 | Latency ms: 0 | Cores: 50 | Fib N: 35 | Cutoff: 15,,,1328174186.0,ns,1
Old vs New Rayon,New Rayon,Length: 200 | Latency ms: 0 | Cores: 50 | Fib N: 35 | Cutoff: 15,,,1328109647.0,ns,1
Old vs New Rayon,New Rayon,Length: 200 | Latency ms: 0 | Cores: 50 | Fib N: 35 | Cutoff: 15,,,1328376201.0,ns,1
Old vs New Rayon,New Rayon,Length: 200 | Latency ms: 0 | Cores: 50 | Fib N: 35 | Cutoff: 15,,,1327309866.0,ns,1
Old vs New Rayon,New Rayon,Length: 200 | Latency ms: 0 | Cores: 50 | Fib N: 35 | Cutoff: 15,,,1327285641.0,ns,1
Old vs New Rayon,New Rayon,Length: 200 | Latency ms: 0 | Cores: 50 | Fib N: 35 | Cutoff: 15,,,1327871414.0,ns,1
