group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 1 | Cores: 5 | Fib N: 30 | Cutoff: 25,,,7027835234.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 1 | Cores: 5 | Fib N: 30 | Cutoff: 25,,,7051704203.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 1 | Cores: 5 | Fib N: 30 | Cutoff: 25,,,7026281068.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 1 | Cores: 5 | Fib N: 30 | Cutoff: 25,,,7022200643.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 1 | Cores: 5 | Fib N: 30 | Cutoff: 25,,,7026185099.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 1 | Cores: 5 | Fib N: 30 | Cutoff: 25,,,7022169919.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 1 | Cores: 5 | Fib N: 30 | Cutoff: 25,,,7022839389.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 1 | Cores: 5 | Fib N: 30 | Cutoff: 25,,,7020786803.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 1 | Cores: 5 | Fib N: 30 | Cutoff: 25,,,7028117711.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 1 | Cores: 5 | Fib N: 30 | Cutoff: 25,,,7028379487.0,ns,1
