group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Old vs New Rayon,Old Rayon,Length: 200 | Latency ms: 0 | Cores: 60 | Fib N: 35 | Cutoff: 25,,,874215282.0,ns,2
Old vs New Rayon,Old Rayon,Length: 200 | Latency ms: 0 | Cores: 60 | Fib N: 35 | Cutoff: 25,,,873562870.0,ns,2
Old vs New Rayon,Old Rayon,Length: 200 | Latency ms: 0 | Cores: 60 | Fib N: 35 | Cutoff: 25,,,875099782.0,ns,2
Old vs New Rayon,Old Rayon,Length: 200 | Latency ms: 0 | Cores: 60 | Fib N: 35 | Cutoff: 25,,,874382570.0,ns,2
Old vs New Rayon,Old Rayon,Length: 200 | Latency ms: 0 | Cores: 60 | Fib N: 35 | Cutoff: 25,,,874373865.0,ns,2
Old vs New Rayon,Old Rayon,Length: 200 | Latency ms: 0 | Cores: 60 | Fib N: 35 | Cutoff: 25,,,873314595.0,ns,2
Old vs New Rayon,Old Rayon,Length: 200 | Latency ms: 0 | Cores: 60 | Fib N: 35 | Cutoff: 25,,,873149224.0,ns,2
Old vs New Rayon,Old Rayon,Length: 200 | Latency ms: 0 | Cores: 60 | Fib N: 35 | Cutoff: 25,,,873675305.0,ns,2
Old vs New Rayon,Old Rayon,Length: 200 | Latency ms: 0 | Cores: 60 | Fib N: 35 | Cutoff: 25,,,872661834.0,ns,2
Old vs New Rayon,Old Rayon,Length: 200 | Latency ms: 0 | Cores: 60 | Fib N: 35 | Cutoff: 25,,,874683312.0,ns,2
