group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Old vs New Rayon,Old Rayon,Length: 200 | Latency ms: 0 | Cores: 5 | Fib N: 30 | Cutoff: 20,,,553973924.0,ns,2
Old vs New Rayon,Old Rayon,Length: 200 | Latency ms: 0 | Cores: 5 | Fib N: 30 | Cutoff: 20,,,554324626.0,ns,2
Old vs New Rayon,Old Rayon,Length: 200 | Latency ms: 0 | Cores: 5 | Fib N: 30 | Cutoff: 20,,,554332053.0,ns,2
Old vs New Rayon,Old Rayon,Length: 200 | Latency ms: 0 | Cores: 5 | Fib N: 30 | Cutoff: 20,,,554638140.0,ns,2
Old vs New Rayon,Old Rayon,Length: 200 | Latency ms: 0 | Cores: 5 | Fib N: 30 | Cutoff: 20,,,554126267.0,ns,2
Old vs New Rayon,Old Rayon,Length: 200 | Latency ms: 0 | Cores: 5 | Fib N: 30 | Cutoff: 20,,,554337153.0,ns,2
Old vs New Rayon,Old Rayon,Length: 200 | Latency ms: 0 | Cores: 5 | Fib N: 30 | Cutoff: 20,,,553961389.0,ns,2
Old vs New Rayon,Old Rayon,Length: 200 | Latency ms: 0 | Cores: 5 | Fib N: 30 | Cutoff: 20,,,554096662.0,ns,2
Old vs New Rayon,Old Rayon,Length: 200 | Latency ms: 0 | Cores: 5 | Fib N: 30 | Cutoff: 20,,,554526587.0,ns,2
Old vs New Rayon,Old Rayon,Length: 200 | Latency ms: 0 | Cores: 5 | Fib N: 30 | Cutoff: 20,,,554090658.0,ns,2
