group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 100 | Cores: 25 | Fib N: 30 | Cutoff: 25,,,1515315910.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 100 | Cores: 25 | Fib N: 30 | Cutoff: 25,,,1515012989.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 100 | Cores: 25 | Fib N: 30 | Cutoff: 25,,,1514515391.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 100 | Cores: 25 | Fib N: 30 | Cutoff: 25,,,1521951403.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 100 | Cores: 25 | Fib N: 30 | Cutoff: 25,,,1514529507.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 100 | Cores: 25 | Fib N: 30 | Cutoff: 25,,,1519664417.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 100 | Cores: 25 | Fib N: 30 | Cutoff: 25,,,1515093061.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 100 | Cores: 25 | Fib N: 30 | Cutoff: 25,,,1519022864.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 100 | Cores: 25 | Fib N: 30 | Cutoff: 25,,,1528107971.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 100 | Cores: 25 | Fib N: 30 | Cutoff: 25,,,1525068823.0,ns,1
