group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Old vs New Rayon,New Rayon,Length: 200 | Latency ms: 0 | Cores: 1 | Fib N: 30 | Cutoff: 25,,,1394518865.0,ns,1
Old vs New Rayon,New Rayon,Length: 200 | Latency ms: 0 | Cores: 1 | Fib N: 30 | Cutoff: 25,,,1394751473.0,ns,1
Old vs New Rayon,New Rayon,Length: 200 | Latency ms: 0 | Cores: 1 | Fib N: 30 | Cutoff: 25,,,1394871478.0,ns,1
Old vs New Rayon,New Rayon,Length: 200 | Latency ms: 0 | Cores: 1 | Fib N: 30 | Cutoff: 25,,,1394919853.0,ns,1
Old vs New Rayon,New Rayon,Length: 200 | Latency ms: 0 | Cores: 1 | Fib N: 30 | Cutoff: 25,,,1394940254.0,ns,1
Old vs New Rayon,New Rayon,Length: 200 | Latency ms: 0 | Cores: 1 | Fib N: 30 | Cutoff: 25,,,1394906153.0,ns,1
Old vs New Rayon,New Rayon,Length: 200 | Latency ms: 0 | Cores: 1 | Fib N: 30 | Cutoff: 25,,,1394844417.0,ns,1
Old vs New Rayon,New Rayon,Length: 200 | Latency ms: 0 | Cores: 1 | Fib N: 30 | Cutoff: 25,,,1394895619.0,ns,1
Old vs New Rayon,New Rayon,Length: 200 | Latency ms: 0 | Cores: 1 | Fib N: 30 | Cutoff: 25,,,1394858839.0,ns,1
Old vs New Rayon,New Rayon,Length: 200 | Latency ms: 0 | Cores: 1 | Fib N: 30 | Cutoff: 25,,,1394902155.0,ns,1
