group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 1 | Cores: 70 | Fib N: 35 | Cutoff: 15,,,32022251630.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 1 | Cores: 70 | Fib N: 35 | Cutoff: 15,,,32029320247.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 1 | Cores: 70 | Fib N: 35 | Cutoff: 15,,,32031188152.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 1 | Cores: 70 | Fib N: 35 | Cutoff: 15,,,32053234408.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 1 | Cores: 70 | Fib N: 35 | Cutoff: 15,,,31902841230.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 1 | Cores: 70 | Fib N: 35 | Cutoff: 15,,,31922359162.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 1 | Cores: 70 | Fib N: 35 | Cutoff: 15,,,32132377488.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 1 | Cores: 70 | Fib N: 35 | Cutoff: 15,,,32040209237.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 1 | Cores: 70 | Fib N: 35 | Cutoff: 15,,,32085880805.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 1 | Cores: 70 | Fib N: 35 | Cutoff: 15,,,32107234328.0,ns,1
