group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 50 | Cores: 5 | Fib N: 30 | Cutoff: 25,,,7158974776.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 50 | Cores: 5 | Fib N: 30 | Cutoff: 25,,,7089624086.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 50 | Cores: 5 | Fib N: 30 | Cutoff: 25,,,7081410417.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 50 | Cores: 5 | Fib N: 30 | Cutoff: 25,,,7079580371.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 50 | Cores: 5 | Fib N: 30 | Cutoff: 25,,,7097743527.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 50 | Cores: 5 | Fib N: 30 | Cutoff: 25,,,7079930226.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 50 | Cores: 5 | Fib N: 30 | Cutoff: 25,,,7071481924.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 50 | Cores: 5 | Fib N: 30 | Cutoff: 25,,,7071211405.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 50 | Cores: 5 | Fib N: 30 | Cutoff: 25,,,7070641265.0,ns,1
MapReduce Fib,Latency Hiding,Length: 5000 | Latency ms: 50 | Cores: 5 | Fib N: 30 | Cutoff: 25,,,7070004031.0,ns,1
